x-axis,1,2
second,Volt,Volt
-2.627200E+00,-20.101E-03,-20.101E-03
-2.624400E+00,+0.0E+00,+0.0E+00
-2.621600E+00,+0.0E+00,+18.844E-03
-2.618800E+00,-20.101E-03,+0.0E+00
-2.616000E+00,-20.101E-03,-20.101E-03
-2.613200E+00,-20.101E-03,-18.844E-03
-2.610400E+00,+0.0E+00,+0.0E+00
-2.607600E+00,+0.0E+00,+0.0E+00
-2.604800E+00,+0.0E+00,-18.844E-03
-2.602000E+00,+0.0E+00,+18.844E-03
-2.599200E+00,-18.844E-03,+0.0E+00
-2.596400E+00,-20.101E-03,-20.101E-03
-2.593600E+00,-18.844E-03,+0.0E+00
-2.590800E+00,-20.101E-03,+0.0E+00
-2.588000E+00,+0.0E+00,+20.101E-03
-2.585200E+00,+0.0E+00,+0.0E+00
-2.582400E+00,-18.844E-03,+0.0E+00
-2.579600E+00,-18.844E-03,+0.0E+00
-2.576800E+00,-20.101E-03,+0.0E+00
-2.574000E+00,-18.844E-03,+0.0E+00
-2.571200E+00,+18.844E-03,-20.101E-03
-2.568400E+00,+0.0E+00,+0.0E+00
-2.565600E+00,+0.0E+00,+0.0E+00
-2.562800E+00,-18.844E-03,+0.0E+00
-2.560000E+00,+0.0E+00,+0.0E+00
-2.557200E+00,-18.844E-03,+0.0E+00
-2.554400E+00,-20.101E-03,+0.0E+00
-2.551600E+00,-18.844E-03,-18.844E-03
-2.548800E+00,-20.101E-03,+0.0E+00
-2.546000E+00,-18.844E-03,+0.0E+00
-2.543200E+00,+0.0E+00,-20.101E-03
-2.540400E+00,-20.101E-03,-20.101E-03
-2.537600E+00,+0.0E+00,-20.101E-03
-2.534800E+00,-18.844E-03,+0.0E+00
-2.532000E+00,+0.0E+00,-20.101E-03
-2.529200E+00,+0.0E+00,+18.844E-03
-2.526400E+00,+0.0E+00,-18.844E-03
-2.523600E+00,-38.945E-03,+0.0E+00
-2.520800E+00,+0.0E+00,-18.844E-03
-2.518000E+00,-20.101E-03,+0.0E+00
-2.515200E+00,-20.101E-03,+0.0E+00
-2.512400E+00,-38.945E-03,+0.0E+00
-2.509600E+00,-18.844E-03,+18.844E-03
-2.506800E+00,-18.844E-03,+0.0E+00
-2.504000E+00,+0.0E+00,-18.844E-03
-2.501200E+00,-20.101E-03,+0.0E+00
-2.498400E+00,-20.101E-03,+0.0E+00
-2.495600E+00,-20.101E-03,+0.0E+00
-2.492800E+00,+0.0E+00,+0.0E+00
-2.490000E+00,+0.0E+00,-18.844E-03
-2.487200E+00,-20.101E-03,+0.0E+00
-2.484400E+00,-18.844E-03,+0.0E+00
-2.481600E+00,-38.945E-03,-18.844E-03
-2.478800E+00,-18.844E-03,+0.0E+00
-2.476000E+00,-18.844E-03,-18.844E-03
-2.473200E+00,-18.844E-03,+0.0E+00
-2.470400E+00,+0.0E+00,+0.0E+00
-2.467600E+00,+0.0E+00,+0.0E+00
-2.464800E+00,+0.0E+00,+0.0E+00
-2.462000E+00,-18.844E-03,-18.844E-03
-2.459200E+00,+0.0E+00,-20.101E-03
-2.456400E+00,+0.0E+00,+0.0E+00
-2.453600E+00,+0.0E+00,+0.0E+00
-2.450800E+00,+0.0E+00,+0.0E+00
-2.448000E+00,-18.844E-03,+18.844E-03
-2.445200E+00,+0.0E+00,+0.0E+00
-2.442400E+00,+0.0E+00,+0.0E+00
-2.439600E+00,+0.0E+00,-18.844E-03
-2.436800E+00,+0.0E+00,+0.0E+00
-2.434000E+00,-20.101E-03,+0.0E+00
-2.431200E+00,-20.101E-03,-18.844E-03
-2.428400E+00,-18.844E-03,+18.844E-03
-2.425600E+00,+0.0E+00,-20.101E-03
-2.422800E+00,-20.101E-03,+0.0E+00
-2.420000E+00,-18.844E-03,+0.0E+00
-2.417200E+00,-20.101E-03,+0.0E+00
-2.414400E+00,-20.101E-03,-20.101E-03
-2.411600E+00,-18.844E-03,+0.0E+00
-2.408800E+00,+0.0E+00,+0.0E+00
-2.406000E+00,-38.945E-03,-18.844E-03
-2.403200E+00,+0.0E+00,+0.0E+00
-2.400400E+00,-18.844E-03,-18.844E-03
-2.397600E+00,+0.0E+00,+0.0E+00
-2.394800E+00,-20.101E-03,+0.0E+00
-2.392000E+00,-18.844E-03,-20.101E-03
-2.389200E+00,-18.844E-03,+0.0E+00
-2.386400E+00,-20.101E-03,-20.101E-03
-2.383600E+00,+0.0E+00,+0.0E+00
-2.380800E+00,+0.0E+00,+18.844E-03
-2.378000E+00,-20.101E-03,+0.0E+00
-2.375200E+00,-18.844E-03,+0.0E+00
-2.372400E+00,-20.101E-03,-20.101E-03
-2.369600E+00,-38.945E-03,-18.844E-03
-2.366800E+00,+0.0E+00,+0.0E+00
-2.364000E+00,-20.101E-03,+0.0E+00
-2.361200E+00,-20.101E-03,-20.101E-03
-2.358400E+00,+0.0E+00,+0.0E+00
-2.355600E+00,-18.844E-03,-18.844E-03
-2.352800E+00,-20.101E-03,+0.0E+00
-2.350000E+00,+0.0E+00,-18.844E-03
-2.347200E+00,-18.844E-03,+18.844E-03
-2.344400E+00,+0.0E+00,+0.0E+00
-2.341600E+00,-18.844E-03,+0.0E+00
-2.338800E+00,-20.101E-03,-18.844E-03
-2.336000E+00,-20.101E-03,+0.0E+00
-2.333200E+00,-18.844E-03,-18.844E-03
-2.330400E+00,+0.0E+00,-20.101E-03
-2.327600E+00,-20.101E-03,+0.0E+00
-2.324800E+00,+0.0E+00,+0.0E+00
-2.322000E+00,-18.844E-03,+0.0E+00
-2.319200E+00,+18.844E-03,-18.844E-03
-2.316400E+00,-18.844E-03,+0.0E+00
-2.313600E+00,+0.0E+00,-18.844E-03
-2.310800E+00,+0.0E+00,-20.101E-03
-2.308000E+00,-20.101E-03,+0.0E+00
-2.305200E+00,-20.101E-03,+0.0E+00
-2.302400E+00,+0.0E+00,+0.0E+00
-2.299600E+00,-18.844E-03,-20.101E-03
-2.296800E+00,-20.101E-03,-18.844E-03
-2.294000E+00,-20.101E-03,+0.0E+00
-2.291200E+00,-20.101E-03,+0.0E+00
-2.288400E+00,-20.101E-03,+0.0E+00
-2.285600E+00,-18.844E-03,+0.0E+00
-2.282800E+00,+18.844E-03,+18.844E-03
-2.280000E+00,-18.844E-03,+0.0E+00
-2.277200E+00,-18.844E-03,+0.0E+00
-2.274400E+00,-18.844E-03,+0.0E+00
-2.271600E+00,-18.844E-03,-20.101E-03
-2.268800E+00,-18.844E-03,+0.0E+00
-2.266000E+00,-20.101E-03,+0.0E+00
-2.263200E+00,+0.0E+00,+0.0E+00
-2.260400E+00,+0.0E+00,+0.0E+00
-2.257600E+00,+0.0E+00,+0.0E+00
-2.254800E+00,-20.101E-03,-18.844E-03
-2.252000E+00,-20.101E-03,-20.101E-03
-2.249200E+00,-18.844E-03,+0.0E+00
-2.246400E+00,+0.0E+00,-20.101E-03
-2.243600E+00,-20.101E-03,-18.844E-03
-2.240800E+00,-18.844E-03,+0.0E+00
-2.238000E+00,-20.101E-03,+0.0E+00
-2.235200E+00,+0.0E+00,+0.0E+00
-2.232400E+00,+0.0E+00,+0.0E+00
-2.229600E+00,+0.0E+00,-18.844E-03
-2.226800E+00,-20.101E-03,+0.0E+00
-2.224000E+00,-20.101E-03,-18.844E-03
-2.221200E+00,+0.0E+00,+0.0E+00
-2.218400E+00,-18.844E-03,+0.0E+00
-2.215600E+00,-18.844E-03,+0.0E+00
-2.212800E+00,-20.101E-03,-18.844E-03
-2.210000E+00,+0.0E+00,-20.101E-03
-2.207200E+00,-20.101E-03,+0.0E+00
-2.204400E+00,-18.844E-03,+0.0E+00
-2.201600E+00,-18.844E-03,+0.0E+00
-2.198800E+00,-20.101E-03,+18.844E-03
-2.196000E+00,+0.0E+00,+0.0E+00
-2.193200E+00,-20.101E-03,+0.0E+00
-2.190400E+00,+0.0E+00,+0.0E+00
-2.187600E+00,-20.101E-03,-18.844E-03
-2.184800E+00,+0.0E+00,+0.0E+00
-2.182000E+00,-18.844E-03,+0.0E+00
-2.179200E+00,-18.844E-03,-20.101E-03
-2.176400E+00,+0.0E+00,+0.0E+00
-2.173600E+00,+0.0E+00,-20.101E-03
-2.170800E+00,-18.844E-03,+0.0E+00
-2.168000E+00,-18.844E-03,-18.844E-03
-2.165200E+00,+0.0E+00,+18.844E-03
-2.162400E+00,+0.0E+00,-18.844E-03
-2.159600E+00,-20.101E-03,+0.0E+00
-2.156800E+00,-18.844E-03,+0.0E+00
-2.154000E+00,+0.0E+00,+0.0E+00
-2.151200E+00,-20.101E-03,+0.0E+00
-2.148400E+00,+0.0E+00,+0.0E+00
-2.145600E+00,+0.0E+00,-20.101E-03
-2.142800E+00,-20.101E-03,-18.844E-03
-2.140000E+00,-561.558E-03,-360.553E-03
-2.137200E+00,+38.945E-03,-179.648E-03
-2.134400E+00,+0.0E+00,+18.844E-03
-2.131600E+00,+38.945E-03,-38.945E-03
-2.128800E+00,+0.0E+00,+18.844E-03
-2.126000E+00,-38.945E-03,+0.0E+00
-2.123200E+00,+0.0E+00,-20.101E-03
-2.120400E+00,-38.945E-03,+18.844E-03
-2.117600E+00,-20.101E-03,-18.844E-03
-2.114800E+00,-20.101E-03,+18.844E-03
-2.112000E+00,-38.945E-03,-18.844E-03
-2.109200E+00,+18.844E-03,-38.945E-03
-2.106400E+00,-38.945E-03,-18.844E-03
-2.103600E+00,+179.648E-03,-159.548E-03
-2.100800E+00,+561.558E-03,+340.452E-03
-2.098000E+00,-79.146E-03,-320.352E-03
-2.095200E+00,-20.101E-03,-79.146E-03
-2.092400E+00,-59.045E-03,+0.0E+00
-2.089600E+00,+38.945E-03,-38.945E-03
-2.086800E+00,+0.0E+00,+18.844E-03
-2.084000E+00,+0.0E+00,-18.844E-03
-2.081200E+00,+0.0E+00,+18.844E-03
-2.078400E+00,-18.844E-03,+18.844E-03
-2.075600E+00,+18.844E-03,-18.844E-03
-2.072800E+00,-38.945E-03,+0.0E+00
-2.070000E+00,-38.945E-03,-18.844E-03
-2.067200E+00,+0.0E+00,+18.844E-03
-2.064400E+00,-179.648E-03,+20.101E-03
-2.061600E+00,+501.256E-03,+159.548E-03
-2.058800E+00,-159.548E-03,+400.754E-03
-2.056000E+00,-59.045E-03,-99.246E-03
-2.053200E+00,+18.844E-03,+0.0E+00
-2.050400E+00,-38.945E-03,-38.945E-03
-2.047600E+00,+18.844E-03,+18.844E-03
-2.044800E+00,-20.101E-03,+0.0E+00
-2.042000E+00,+0.0E+00,-20.101E-03
-2.039200E+00,+0.0E+00,-20.101E-03
-2.036400E+00,-20.101E-03,-18.844E-03
-2.033600E+00,+18.844E-03,+0.0E+00
-2.030800E+00,-38.945E-03,-38.945E-03
-2.028000E+00,+0.0E+00,-20.101E-03
-2.025200E+00,+20.101E-03,+99.246E-03
-2.022400E+00,-360.553E-03,-260.050E-03
-2.019600E+00,+461.055E-03,-221.106E-03
-2.016800E+00,-159.548E-03,+18.844E-03
-2.014000E+00,+38.945E-03,+0.0E+00
-2.011200E+00,-59.045E-03,+0.0E+00
-2.008400E+00,-18.844E-03,-59.045E-03
-2.005600E+00,+0.0E+00,+0.0E+00
-2.002800E+00,-20.101E-03,-38.945E-03
-2.000000E+00,+0.0E+00,+0.0E+00
-1.997200E+00,-20.101E-03,+0.0E+00
-1.994400E+00,-20.101E-03,-38.945E-03
-1.991600E+00,+18.844E-03,+38.945E-03
-1.988800E+00,-40.201E-03,+0.0E+00
-1.986000E+00,+59.045E-03,+0.0E+00
-1.983200E+00,-219.849E-03,+179.648E-03
-1.980400E+00,+38.945E-03,-621.859E-03
-1.977600E+00,+79.146E-03,+199.749E-03
-1.974800E+00,-59.045E-03,-18.844E-03
-1.972000E+00,+20.101E-03,+38.945E-03
-1.969200E+00,-59.045E-03,+20.101E-03
-1.966400E+00,+18.844E-03,-20.101E-03
-1.963600E+00,-38.945E-03,+0.0E+00
-1.960800E+00,-38.945E-03,-20.101E-03
-1.958000E+00,+0.0E+00,+0.0E+00
-1.955200E+00,-18.844E-03,-18.844E-03
-1.952400E+00,+0.0E+00,-20.101E-03
-1.949600E+00,-38.945E-03,+38.945E-03
-1.946800E+00,+0.0E+00,-38.945E-03
-1.944000E+00,+80.402E-03,+139.447E-03
-1.941200E+00,-18.844E-03,-561.558E-03
-1.938400E+00,+320.352E-03,-80.402E-03
-1.935600E+00,-18.844E-03,+79.146E-03
-1.932800E+00,+18.844E-03,-38.945E-03
-1.930000E+00,-38.945E-03,+18.844E-03
-1.927200E+00,-18.844E-03,-18.844E-03
-1.924400E+00,+0.0E+00,+18.844E-03
-1.921600E+00,-18.844E-03,+18.844E-03
-1.918800E+00,-20.101E-03,-18.844E-03
-1.916000E+00,+0.0E+00,+0.0E+00
-1.913200E+00,+0.0E+00,-38.945E-03
-1.910400E+00,+18.844E-03,+0.0E+00
-1.907600E+00,-18.844E-03,+20.101E-03
-1.904800E+00,+79.146E-03,-79.146E-03
-1.902000E+00,-38.945E-03,+440.955E-03
-1.899200E+00,-440.955E-03,+0.0E+00
-1.896400E+00,+99.246E-03,+0.0E+00
-1.893600E+00,-38.945E-03,-18.844E-03
-1.890800E+00,+0.0E+00,-59.045E-03
-1.888000E+00,-18.844E-03,+18.844E-03
-1.885200E+00,+0.0E+00,-18.844E-03
-1.882400E+00,-18.844E-03,+0.0E+00
-1.879600E+00,-18.844E-03,+18.844E-03
-1.876800E+00,+0.0E+00,-18.844E-03
-1.874000E+00,-38.945E-03,+0.0E+00
-1.871200E+00,-40.201E-03,-38.945E-03
-1.868400E+00,+20.101E-03,+0.0E+00
-1.865600E+00,-40.201E-03,-59.045E-03
-1.862800E+00,+219.849E-03,+179.648E-03
-1.860000E+00,-541.457E-03,+99.246E-03
-1.857200E+00,+38.945E-03,-159.548E-03
-1.854400E+00,+0.0E+00,+38.945E-03
-1.851600E+00,-38.945E-03,-38.945E-03
-1.848800E+00,+0.0E+00,+18.844E-03
-1.846000E+00,-38.945E-03,-38.945E-03
-1.843200E+00,+0.0E+00,+0.0E+00
-1.840400E+00,-20.101E-03,+0.0E+00
-1.837600E+00,+0.0E+00,-18.844E-03
-1.834800E+00,+0.0E+00,+18.844E-03
-1.832000E+00,-59.045E-03,+0.0E+00
-1.829200E+00,+18.844E-03,+0.0E+00
-1.826400E+00,-59.045E-03,-18.844E-03
-1.823600E+00,+159.548E-03,-59.045E-03
-1.820800E+00,+501.256E-03,+159.548E-03
-1.818000E+00,-260.050E-03,-38.945E-03
-1.815200E+00,+38.945E-03,-38.945E-03
-1.812400E+00,+0.0E+00,+20.101E-03
-1.809600E+00,+0.0E+00,-38.945E-03
-1.806800E+00,+0.0E+00,+18.844E-03
-1.804000E+00,-20.101E-03,-18.844E-03
-1.801200E+00,+18.844E-03,+0.0E+00
-1.798400E+00,+0.0E+00,+0.0E+00
-1.795600E+00,+0.0E+00,-18.844E-03
-1.792800E+00,-20.101E-03,+18.844E-03
-1.790000E+00,-59.045E-03,-38.945E-03
-1.787200E+00,+18.844E-03,+0.0E+00
-1.784400E+00,-119.347E-03,-59.045E-03
-1.781600E+00,+420.854E-03,-119.347E-03
-1.778800E+00,-179.648E-03,+300.251E-03
-1.776000E+00,-59.045E-03,-59.045E-03
-1.773200E+00,+18.844E-03,+0.0E+00
-1.770400E+00,-38.945E-03,-18.844E-03
-1.767600E+00,+18.844E-03,+0.0E+00
-1.764800E+00,-38.945E-03,+0.0E+00
-1.762000E+00,-20.101E-03,+0.0E+00
-1.759200E+00,+0.0E+00,+0.0E+00
-1.756400E+00,-18.844E-03,-18.844E-03
-1.753600E+00,+0.0E+00,+0.0E+00
-1.750800E+00,-38.945E-03,+18.844E-03
-1.748000E+00,+18.844E-03,+0.0E+00
-1.745200E+00,-79.146E-03,+0.0E+00
-1.742400E+00,+119.347E-03,-320.352E-03
-1.739600E+00,+300.251E-03,-301.508E-03
-1.736800E+00,-119.347E-03,+38.945E-03
-1.734000E+00,+0.0E+00,-18.844E-03
-1.731200E+00,-38.945E-03,+18.844E-03
-1.728400E+00,+0.0E+00,-59.045E-03
-1.725600E+00,-20.101E-03,+18.844E-03
-1.722800E+00,-18.844E-03,-18.844E-03
-1.720000E+00,+0.0E+00,-20.101E-03
-1.717200E+00,+0.0E+00,+0.0E+00
-1.714400E+00,+0.0E+00,-18.844E-03
-1.711600E+00,+18.844E-03,+0.0E+00
-1.708800E+00,-38.945E-03,+18.844E-03
-1.706000E+00,+38.945E-03,+38.945E-03
-1.703200E+00,-179.648E-03,+139.447E-03
-1.700400E+00,+320.352E-03,-380.653E-03
-1.697600E+00,+159.548E-03,-20.101E-03
-1.694800E+00,-59.045E-03,-18.844E-03
-1.692000E+00,+0.0E+00,+18.844E-03
-1.689200E+00,-38.945E-03,-18.844E-03
-1.686400E+00,+18.844E-03,-18.844E-03
-1.683600E+00,-18.844E-03,+18.844E-03
-1.680800E+00,-18.844E-03,-18.844E-03
-1.678000E+00,+18.844E-03,+0.0E+00
-1.675200E+00,-20.101E-03,-20.101E-03
-1.672400E+00,+18.844E-03,+0.0E+00
-1.669600E+00,+20.101E-03,+18.844E-03
-1.666800E+00,-40.201E-03,-38.945E-03
-1.664000E+00,+59.045E-03,+119.347E-03
-1.661200E+00,-481.156E-03,-18.844E-03
-1.658400E+00,+280.151E-03,+18.844E-03
-1.655600E+00,-18.844E-03,+59.045E-03
-1.652800E+00,-20.101E-03,-38.945E-03
-1.650000E+00,-18.844E-03,+18.844E-03
-1.647200E+00,-40.201E-03,-18.844E-03
-1.644400E+00,+0.0E+00,+18.844E-03
-1.641600E+00,-38.945E-03,+0.0E+00
-1.638800E+00,-18.844E-03,+0.0E+00
-1.636000E+00,+0.0E+00,+0.0E+00
-1.633200E+00,-18.844E-03,-18.844E-03
-1.630400E+00,+0.0E+00,+18.844E-03
-1.627600E+00,-38.945E-03,+18.844E-03
-1.624800E+00,+79.146E-03,-40.201E-03
-1.622000E+00,-360.553E-03,+40.201E-03
-1.619200E+00,-80.402E-03,-360.553E-03
-1.616400E+00,+59.045E-03,-60.302E-03
-1.613600E+00,-20.101E-03,-38.945E-03
-1.610800E+00,+0.0E+00,+18.844E-03
-1.608000E+00,-38.945E-03,+0.0E+00
-1.605200E+00,+0.0E+00,-18.844E-03
-1.602400E+00,+0.0E+00,+0.0E+00
-1.599600E+00,+0.0E+00,+0.0E+00
-1.596800E+00,+0.0E+00,+0.0E+00
-1.594000E+00,-38.945E-03,+0.0E+00
-1.591200E+00,-20.101E-03,-38.945E-03
-1.588400E+00,+18.844E-03,+18.844E-03
-1.585600E+00,-79.146E-03,-18.844E-03
-1.582800E+00,+139.447E-03,+199.749E-03
-1.580000E+00,-420.854E-03,+120.603E-03
-1.577200E+00,+18.844E-03,-139.447E-03
-1.574400E+00,+0.0E+00,+18.844E-03
-1.571600E+00,-38.945E-03,-38.945E-03
-1.568800E+00,+18.844E-03,+0.0E+00
-1.566000E+00,-18.844E-03,+0.0E+00
-1.563200E+00,-20.101E-03,+0.0E+00
-1.560400E+00,-18.844E-03,+0.0E+00
-1.557600E+00,-20.101E-03,+0.0E+00
-1.554800E+00,+0.0E+00,+18.844E-03
-1.552000E+00,-18.844E-03,+0.0E+00
-1.549200E+00,+0.0E+00,-18.844E-03
-1.546400E+00,-59.045E-03,+0.0E+00
-1.543600E+00,+119.347E-03,+20.101E-03
-1.540800E+00,+239.950E-03,+340.452E-03
-1.538000E+00,-219.849E-03,-119.347E-03
-1.535200E+00,+18.844E-03,-40.201E-03
-1.532400E+00,-38.945E-03,+0.0E+00
-1.529600E+00,+18.844E-03,-18.844E-03
-1.526800E+00,+0.0E+00,+0.0E+00
-1.524000E+00,-18.844E-03,+0.0E+00
-1.521200E+00,+0.0E+00,-20.101E-03
-1.518400E+00,-20.101E-03,-18.844E-03
-1.515600E+00,+18.844E-03,+0.0E+00
-1.512800E+00,-20.101E-03,+18.844E-03
-1.510000E+00,-20.101E-03,-38.945E-03
-1.507200E+00,+0.0E+00,+18.844E-03
-1.504400E+00,-99.246E-03,+60.302E-03
-1.501600E+00,+340.452E-03,-180.905E-03
-1.498800E+00,+80.402E-03,+260.050E-03
-1.496000E+00,-40.201E-03,-79.146E-03
-1.493200E+00,-20.101E-03,+38.945E-03
-1.490400E+00,-20.101E-03,-38.945E-03
-1.487600E+00,+18.844E-03,-38.945E-03
-1.484800E+00,-38.945E-03,+0.0E+00
-1.482000E+00,+0.0E+00,+0.0E+00
-1.479200E+00,+0.0E+00,-20.101E-03
-1.476400E+00,-20.101E-03,+0.0E+00
-1.473600E+00,+0.0E+00,-20.101E-03
-1.470800E+00,-18.844E-03,+38.945E-03
-1.468000E+00,+0.0E+00,-38.945E-03
-1.465200E+00,+0.0E+00,+79.146E-03
-1.462400E+00,+0.0E+00,-300.251E-03
-1.459600E+00,+159.548E-03,+340.452E-03
-1.456800E+00,-139.447E-03,-18.844E-03
-1.454000E+00,+0.0E+00,-38.945E-03
-1.451200E+00,+0.0E+00,+18.844E-03
-1.448400E+00,-18.844E-03,-18.844E-03
-1.445600E+00,+18.844E-03,+0.0E+00
-1.442800E+00,-18.844E-03,-18.844E-03
-1.440000E+00,-20.101E-03,+0.0E+00
-1.437200E+00,+0.0E+00,+0.0E+00
-1.434400E+00,+0.0E+00,-18.844E-03
-1.431600E+00,-18.844E-03,+18.844E-03
-1.428800E+00,-18.844E-03,-38.945E-03
-1.426000E+00,+18.844E-03,+38.945E-03
-1.423200E+00,-219.849E-03,+0.0E+00
-1.420400E+00,+380.653E-03,-139.447E-03
-1.417600E+00,+120.603E-03,+59.045E-03
-1.414800E+00,-59.045E-03,-18.844E-03
-1.412000E+00,+18.844E-03,+0.0E+00
-1.409200E+00,-38.945E-03,-38.945E-03
-1.406400E+00,+18.844E-03,+0.0E+00
-1.403600E+00,-18.844E-03,+0.0E+00
-1.400800E+00,-20.101E-03,-18.844E-03
-1.398000E+00,+0.0E+00,-18.844E-03
-1.395200E+00,-18.844E-03,+0.0E+00
-1.392400E+00,+18.844E-03,-20.101E-03
-1.389600E+00,-18.844E-03,+18.844E-03
-1.386800E+00,-20.101E-03,-18.844E-03
-1.384000E+00,-60.302E-03,+119.347E-03
-1.381200E+00,-360.553E-03,+201.005E-03
-1.378400E+00,+219.849E-03,-20.101E-03
-1.375600E+00,-59.045E-03,+38.945E-03
-1.372800E+00,-20.101E-03,-20.101E-03
-1.370000E+00,+0.0E+00,+18.844E-03
-1.367200E+00,+0.0E+00,-18.844E-03
-1.364400E+00,+18.844E-03,+0.0E+00
-1.361600E+00,-38.945E-03,-18.844E-03
-1.358800E+00,-18.844E-03,-20.101E-03
-1.356000E+00,-20.101E-03,+18.844E-03
-1.353200E+00,-59.045E-03,+20.101E-03
-1.350400E+00,+18.844E-03,-20.101E-03
-1.347600E+00,-59.045E-03,+0.0E+00
-1.344800E+00,+38.945E-03,+40.201E-03
-1.342000E+00,-199.749E-03,+239.950E-03
-1.339200E+00,-119.347E-03,-300.251E-03
-1.336400E+00,+59.045E-03,+38.945E-03
-1.333600E+00,-38.945E-03,-18.844E-03
-1.330800E+00,+0.0E+00,+0.0E+00
-1.328000E+00,+0.0E+00,+20.101E-03
-1.325200E+00,-20.101E-03,-18.844E-03
-1.322400E+00,+0.0E+00,+0.0E+00
-1.319600E+00,-18.844E-03,+0.0E+00
-1.316800E+00,+18.844E-03,+0.0E+00
-1.314000E+00,-18.844E-03,+18.844E-03
-1.311200E+00,+18.844E-03,-38.945E-03
-1.308400E+00,+0.0E+00,+18.844E-03
-1.305600E+00,-60.302E-03,-18.844E-03
-1.302800E+00,+119.347E-03,+139.447E-03
-1.300000E+00,-300.251E-03,+219.849E-03
-1.297200E+00,+18.844E-03,-139.447E-03
-1.294400E+00,+0.0E+00,+18.844E-03
-1.291600E+00,+0.0E+00,-38.945E-03
-1.288800E+00,+0.0E+00,+0.0E+00
-1.286000E+00,-38.945E-03,-18.844E-03
-1.283200E+00,-20.101E-03,+0.0E+00
-1.280400E+00,+0.0E+00,+0.0E+00
-1.277600E+00,+0.0E+00,+0.0E+00
-1.274800E+00,-18.844E-03,+0.0E+00
-1.272000E+00,-18.844E-03,-18.844E-03
-1.269200E+00,+0.0E+00,-20.101E-03
-1.266400E+00,-18.844E-03,-20.101E-03
-1.263600E+00,+139.447E-03,-20.101E-03
-1.260800E+00,+119.347E-03,+340.452E-03
-1.258000E+00,-159.548E-03,+20.101E-03
-1.255200E+00,+18.844E-03,-38.945E-03
-1.252400E+00,-38.945E-03,+0.0E+00
-1.249600E+00,+0.0E+00,-18.844E-03
-1.246800E+00,-18.844E-03,+18.844E-03
-1.244000E+00,-20.101E-03,-18.844E-03
-1.241200E+00,+0.0E+00,+0.0E+00
-1.238400E+00,-38.945E-03,+0.0E+00
-1.235600E+00,+0.0E+00,+0.0E+00
-1.232800E+00,+18.844E-03,+0.0E+00
-1.230000E+00,+0.0E+00,-38.945E-03
-1.227200E+00,+18.844E-03,-20.101E-03
-1.224400E+00,-99.246E-03,-18.844E-03
-1.221600E+00,+280.151E-03,+119.347E-03
-1.218800E+00,+139.447E-03,+139.447E-03
-1.216000E+00,+0.0E+00,-59.045E-03
-1.213200E+00,+0.0E+00,+0.0E+00
-1.210400E+00,+0.0E+00,-38.945E-03
